id,post_cid,post_uri,text,author_handle,like_count,repost_count,reply_count,created_at,query_used,collected_at,source
497,bafyreiezzqjamhx2sy355kiqocdyujs466o3qdke36cqd4pq4hmu3fuc4q,at://did:plc:mlimbtxuf4wyxwvtb2fm7yur/app.bsky.feed.post/3lgdimlmkdc2e,"For all Canadians who shop online, there is usually a comment section or a survey to give feedback. 

🍁🍁🍁Please use this section to ask the store to set up a ""Made in Canada"" section on their websites. Keep asking. Do it every time you shop until they do it. 🍁🍁🍁

#MadeInCanada #CdnPoli",hellobonjour.bsky.social,23,8,2,2025-01-22 21:41:04.330000,online store feedback,2026-06-02 18:36:16.399055,bluesky
498,bafyreifdvwwsc7tfzjesfmbduuiagg5ofilnsvfrt2b65dnkjd6btziigu,at://did:plc:cgfys2sdi2pe5eisdmuclpvn/app.bsky.feed.post/3lgb7zpcq422h,"Jersey Discs Disc Golf Online Store would love your feedback.

 Post a review to our profile. 

g.page/r/CUwwyR15dc...",jerseydiscs.com,1,0,0,2025-01-22 00:02:01.241000,online store feedback,2026-06-02 18:36:16.399055,bluesky
499,bafyreiaeb3mrp2o7js5ycbrbdkborwdcnihzqf62aoxazyjwesfa6ww54u,at://did:plc:cgvc7glidce2nnpss72onsyp/app.bsky.feed.post/3lg7fyqbhps2o,"List was too long for one post:
- Design a waterproof caving lamp battery housing
- Build a robot based on the Pimoroni Yukon
- Set up an online store for Footleg Robotics products
- Positional feedback robot arm
- Rocker Bogie quad tracked robot
- Modular robot obstacle course arena for events
...",drfootleg.bsky.social,0,0,1,2025-01-21 06:43:31.684000,online store feedback,2026-06-02 18:36:16.399055,bluesky
500,bafyreic5jqiakezamigrhb3nfbicaliamz7dre5r5bcp3yek6kkyklllf4,at://did:plc:cdn23appeqqjocwcq5ajav26/app.bsky.feed.post/3lfhok2jlmk2n,"4 week online course for people focused on stories & novels - exploring people, plot, place & perspective. Tailored feedback on your writing each week. Starts 27th Jan. ✒️
www.clairehennessy.com/store/p/begi...",chennessybooks.bsky.social,1,0,0,2025-01-11 20:12:29.074000,online store feedback,2026-06-02 18:36:16.399055,bluesky
501,bafyreidmm66aeip4xmcg225q6if3yih4hyuv3hq7cm22dwubk6dg5pjkee,at://did:plc:eukggfyyi4ju2xi3sjcrgdgu/app.bsky.feed.post/3ld4yn6sglk2z,"The internet Chaos Lords are hard at work to streamline the Goodman Games online store!

Check out our redesigned online store! Both our print and PDF stores are more streamlined for you!

We’d love to hear your feedback! Tell us what you think of the new store by emailing info@goodman-games.com.",goodmangames.bsky.social,17,3,1,2024-12-13 03:23:31.260000,online store feedback,2026-06-02 18:36:16.399055,bluesky
502,bafyreihaitdbe5zyooekuyd6g56zxxycwxpkb7nm5ntlp7eayfygkq4rz4,at://did:plc:emsxuoecl3kasxzl3nuuhuk4/app.bsky.feed.post/3lcelvlnc5226,"I interviewed you > add to list
You inquired about my services > add to list
I bought something online or in store > add to list

I'm very deliberate about my newsletter subs and I know the negative ding you get when someone says they didn't sign up for the list. But idk how else to give feedback!",thejennchen.bsky.social,2,0,0,2024-12-03 10:31:40.790000,online store feedback,2026-06-02 18:36:16.399055,bluesky
620,bafyreict4k7t7hfblmcr55wvxm4edw24hg37xen6xbcckj5edgrfk3s47y,at://did:plc:hsl5au5ildq7p7pqoa5hb4gz/app.bsky.feed.post/3mmu4x7k6hc2d,"even when i asked ""this is a human inside the Princeton Best Buy store?"" it said ""yes! i am an online representative...""",arielleishere.bsky.social,2,0,1,2026-05-28 02:24:53.274000,best online store,2026-06-02 18:36:18.629748,bluesky
503,bafyreicjuarmvmg7ib26qdzrmnmsxhzfd4eiwjgoatdeu462ag2mrpjwda,at://did:plc:z74kwpjn3sacervy3q2kmu6t/app.bsky.feed.post/3lccohvtmt22x,"I started Bazaari as an experiment to make it easier to launch an online store.

I launched the MVP with minimal features to gather feedback from sellers and ensure it was truly what they needed to enhance their experience

But I received an incredible response from the sellers.",heyalizaid.bsky.social,0,0,1,2024-12-02 16:12:23.477000,online store feedback,2026-06-02 18:36:16.399055,bluesky
504,bafyreieevsdgslb3payyjlno7npr75obk6ykdqn3x2nhdr4clr277jlehi,at://did:plc:s342axa7espyhpntfv37ebnj/app.bsky.feed.post/3lcbqsdpjcs2e,"@vrhermit.bsky.social Thank you for the awesome 5-star App Store review of ""FrameIt Vision"". Your online systematic approach to Vision Pro, SwiftUI and RealityKit is inspiring. Please contact me anytime you have suggestions or issues with ""FrameIt Vision"". Feedback is critical to app improvements.",georgepurvisphotography.com,2,0,1,2024-12-02 07:21:21.310000,online store feedback,2026-06-02 18:36:16.399055,bluesky
505,bafyreihcdywcgb4mhjrmn3dkmokwycs3yrm6jqbzl6of2zwwfxsyzwktfa,at://did:plc:jhvqluqmgta5wrs65rfxo7uv/app.bsky.feed.post/3lbz7j7ab6d2j,"Happy Thanksgiving from Ocufii!

We are incredibly grateful for our amazing customers and the support you've shown us. Thanks to your feedback, we’re excited to announce the launch of our online store on Thanksgiving Day.",ocufii.com,2,0,1,2024-11-28 21:50:43.075000,online store feedback,2026-06-02 18:36:16.399055,bluesky
506,bafyreic2ba27zgdt2aiytzlfsybvnj3ukzwwbuxaebzh24fe2e7p33ohoy,at://did:plc:xiv2d7oyyri2fgd4s2jhoclr/app.bsky.feed.post/3lbt2p4eq7c2l,"Together with his wife and mother, Robert Dell, ran a drug recovery program where he recruited vulnerable people to steal tools from Home Depot so he could resell them online in his #eBay store “AnnointedLiquidator” (100% positive feedback 35K items sold).

2/2",edciting.bsky.social,0,0,0,2024-11-26 11:08:34.298000,online store feedback,2026-06-02 18:36:16.399055,bluesky
507,bafyreifapld3exth6bc5tnc3arrovc45mfdmkgqhku7lhjbc7j7glfnsda,at://did:plc:6zpnv4p5wxgmfl7c3h7ejtwd/app.bsky.feed.post/3lbsqemr7fk22,"Any #smallbusiness owner in need of an easy online store? 

I've been building a no-code, no listing fee, online store builder for small businesses and will appreciate feedback on making it better. 

Please check it out at vendors.so 🙏🥺",busayoo.bsky.social,0,0,0,2024-11-26 08:03:44.966000,online store feedback,2026-06-02 18:36:16.399055,bluesky
508,bafyreigs2yddz2th7sfwzdiloatamkixymmj6mweux6idla5p3qmrdrqvm,at://did:plc:4sswczmqlthkhyaj2nzjridq/app.bsky.feed.post/3lap6hxsmfk2h,"Musta angered the bigots last time on the Steam forums. 

Just got a note that my profile was violating some rule and they removed text (I had a comment about fighting for the right to guillotine the right in there so fair enough)

and a web link. I don't even remember having a web link so:",allie.blue,7,1,1,2024-11-12 04:40:19.013000,online store feedback,2026-06-02 18:36:16.399055,bluesky
509,bafyreihdjkyrl2a5y6e75uo2ys7zdnwmb22ru744xcnsrli4zc2umr7xa4,at://did:plc:qpvg4eak5d24hnjl7zsvm7w6/app.bsky.feed.post/3lahqw46uqk2d,"Testing our Christmas online escape room game. We are adjusting the last few things before putting it on our website. 

I need a few testers, if you have time? It is multiplayer (each at your own computer, if you want - or just share a screen). You have to be willing to give feedback within a week.",qedtherese.eurosky.social,4,0,1,2024-11-09 05:49:02.815000,online store feedback,2026-06-02 18:36:16.399055,bluesky
510,bafyreigycp6ntk4scw4g2f2qlscdsan2bqcal2bx4qjgtw57cikxijleka,at://did:plc:tjphn7rz2tt5uy635pbtuta7/app.bsky.feed.post/3kzor3ff7v62t,"big finish update from twt (1/2)
#DoctorWho",elipheleh.bsky.social,0,0,1,2024-08-14 22:44:16.948000,online store feedback,2026-06-02 18:36:16.399055,bluesky
511,bafyreiby7s3bwj4ucdpxeekc52vp6gaf6jcthi2epjmp6hxfvbcaeg6z3m,at://did:plc:27go6ugsp5ruus5su7dpqv3e/app.bsky.feed.post/3kywm6owmol2y,"I’m very excited to announce the launch of my online shop! 

Visit the new online store at www.midnightmarrow.com 

This is my first time building a site so feedback is welcome and kindness is appreciated. 🖤",midnightmarrow.bsky.social,1,0,0,2024-08-05 08:12:45.217000,online store feedback,2026-06-02 18:36:16.399055,bluesky
512,bafyreidedzse2qyu3xqxcjnrqcyqls4lklbjerjfma5rnafnyrrn3txhsi,at://did:plc:5wn2pkzdvbq76dh7fe5pnsmg/app.bsky.feed.post/3kodadf4u2u2r,reading some of the modern up to date voice training resources you can find online,kyorosix.bsky.social,4,0,1,2024-03-23 09:08:06.397000,online store feedback,2026-06-02 18:36:16.399055,bluesky
513,bafyreie36eq4njaiqabrzlkzjwinshxwhmfdedlpqeoo3yqll6gfn2nhyy,at://did:plc:dip5ca7ct67w3hmzykrn6h7g/app.bsky.feed.post/3kblviglql22u,"Caution: I did get some feedback that someone made an appointment online for Novavax at Costco on Saturday. But he called the store to verify, and they said they didn’t expect it to be there until next week.",co2review.bsky.social,0,0,0,2023-10-13 09:20:30.949000,online store feedback,2026-06-02 18:36:16.399055,bluesky
514,bafyreiho6tq7a5syunzvueak2qvz65ah3hc4nmemazuwbqryy5cbnyhg4q,at://did:plc:o7rcx53eng73nmltzer2rvpp/app.bsky.feed.post/3k6zsst6aen2c,"Ok I know a couple of bluesky folks have popped up, so:

💖 THANK YOU! 🙏

To the lovely people showing up in my online store/mailing list this week, & especially those dropping utterfuckingly delightful messages/feedback. You properly made me smile today 😁🦋",lycomorpha.bsky.social,11,0,1,2023-09-10 17:54:21.966000,online store feedback,2026-06-02 18:36:16.399055,bluesky
515,bafyreihohdvznrev5yzwlhbzbg2eg66gxvqakzmpasj7yp2tp76hqsdtlu,at://did:plc:h3qjpyob7dlt3dsjmxfe35gg/app.bsky.feed.post/3mheb3rdgys2f,What's not getting discussed enough in this current market shift back to digital compacts is what an epic fumble all of the smartphone makers have made to lose the consumer photography market they had so under lock for a while.,behindthebluemotel.com,27,2,5,2026-03-19 03:50:27.158000,digital market consumer trend,2026-06-02 18:36:16.860028,bluesky
516,bafyreia2mlx3qqw3te25r64j76zipbmtu3hx5bewceazygzs5vgp2sdorq,at://did:plc:o42gp2uj2ioh57w6ltrgmsj6/app.bsky.feed.post/3mehq7vi2cc2w,"Most consumers lack of engagement with tastebuds is breathtaking

Big Money sustains consumer loyalty to bland beer brands by 'investing' absurd amounts on marketing flips and turns as it cuts corners on anything and everything that's of any true value - to make more money. We Need Educating",jmarkdodds.bsky.social,1,0,0,2026-02-10 08:43:36.181000,digital market consumer trend,2026-06-02 18:36:16.860028,bluesky
517,bafyreib4d6mytdt6ziphsv6fgp72r2uupxkjig2sgrphrlsarj5pmfiyjy,at://did:plc:elm4uz3xagykz66qcze2772d/app.bsky.feed.post/3m5fsdz2ha22j,"same publisher picked up a regency romance and it’ll be interesting how well their promo and book positioning in stores will sell it. they’re promoting it as a histrom for Emily Henry fans and if Carrie Bradshaw wrote a regency romance. 

so. they’re throwing things at the ideas wall for sure.",bookish-notes.bsky.social,1,0,1,2025-11-12 12:20:00.746000,digital market consumer trend,2026-06-02 18:36:16.860028,bluesky
518,bafyreieellnzzmklmencm2ta4aawje2fptlell6eihxmyck2igshethbjy,at://did:plc:wcz2n2zki2zghzj4ouns6evk/app.bsky.feed.post/3mmwqye5hos2l,"As a former hardware engineer, I'd be a little irritated having to recall a product because folks were using wood screws to attach something to a threaded brass insert. I wonder if changing the insert to stainless is enough. Customers are amazing.",spmurphy.bsky.social,0,0,1,2026-05-29 03:28:45.965000,consumer product review,2026-06-02 18:36:17.769499,bluesky
519,bafyreifjynx5u3f4nteuwfi2fszpq6atlbqzsh6wnjq5z6x3zfuexzczga,at://did:plc:4emei466s7hjqxogzx5hqhke/app.bsky.feed.post/3mm7thjpge222,Just as a practical matter this consumer product review contains a shockingly low level of explanation of what the product does or comparison to other similar options. It’s written at like a 3rd grade level!,alangrofield.bsky.social,1,0,0,2026-05-20 00:41:48.617000,consumer product review,2026-06-02 18:36:17.769499,bluesky
520,bafyreigsilmktvlj3uumg5gptd4tzf7vmi5fxmtcn4avljhlzofjemfkvy,at://did:plc:5h5mvweernggnegq2yl2tc5l/app.bsky.feed.post/3mm2whsmpmk27,"(anything that involves a lot of pattern recognition), like I use it at work to help with document review. It's good at parsing massive discovery dumps. But I don't *trust* it. I look carefully at what it flags for my attention. 

As a general consumer product, I really don't think it works.",petekruger.bsky.social,5,0,0,2026-05-18 01:52:19.938000,consumer product review,2026-06-02 18:36:17.769499,bluesky
521,bafyreihw7f77kwcdpfw4wpmlrrtdd7cefgrthsvybkawrytfr3unhvw5re,at://did:plc:kxgqxsec5nh7nlfaoz7qas2n/app.bsky.feed.post/3mlznvafdfc2g,"You say that but if that was they case why do video game publishers keep putting review scores front and center.

Its because they know it holds power.

To see alot of high reviews scores will help convince the consumer to buy a product.

The first thing you see when you open mixtape on the steam",kleurwolf.bsky.social,0,0,1,2026-05-17 13:46:07.726000,consumer product review,2026-06-02 18:36:17.769499,bluesky
522,bafyreielk67mtdxws6n5q3i3licktz4w2f6ufxdnjjoroor6tk4u2aqw2m,at://did:plc:jmaldboour7faxw3qpbsg25h/app.bsky.feed.post/3mlswgni5f223,"that's how you fucking open a review of an xbox game

love you lexi",ashlikeadragon.bsky.social,403,103,2,2026-05-14 21:30:23.644000,consumer product review,2026-06-02 18:36:17.769499,bluesky
523,bafyreidbrx4pwncoutidtlks6ol57iktsraxsl3giqxi7l6qdbnosgzuae,at://did:plc:3soxccyzncng7ap4wbman44m/app.bsky.feed.post/3mlbspg2cpc2z,"nobody looking up reviews of subcompact hatchbacks is looking for a vroom vroom car you dorks, write a review for the consumer the product is aimed at",domesticshoggoth.bsky.social,2,0,1,2026-05-08 02:08:27.321000,consumer product review,2026-06-02 18:36:17.769499,bluesky
524,bafyreihq5kgoipooecevcplahevip2ivccmxkdpqaaa6dervtkw7jfilr4,at://did:plc:27imxkmockszzju3badm3c3t/app.bsky.feed.post/3mkokxwj67c2s,Wow. I hadn’t tried searching for reviews of ordinary consumer electronics on YouTube for years. I didn’t truly understand the extent of the AI slop problem until I tried searching for a product review today. Literally hundreds of low-view channels with 3 to 5 minute no-substance “reviews”.,cloudscout.com,4,0,1,2026-04-30 10:29:28.057000,consumer product review,2026-06-02 18:36:17.769499,bluesky
525,bafyreihverpl2coidbtzvpxwtybxsrbp5x7i6zmut6tesijmjmo4fmysve,at://did:plc:rzed6aliinb5xstsk6jdbbff/app.bsky.feed.post/3mknrmlwbt22z,"And then you have critics, who have to toe the line between Games as Consumer Product and then Games as Art.

And gamers are going to get mad when they treat the game as the wrong thing at the wrong time in their minds when reading a review.

The whole thing is senseless cause the real conclusion is",daniru.bsky.social,1,0,1,2026-04-30 02:55:44.263000,consumer product review,2026-06-02 18:36:17.769499,bluesky
526,bafyreibunlpv7r7pj3qwjhnpv3czespayqcr54fvsuyphsttatiwl5xngm,at://did:plc:bvqimifvxg73ktvkj5ccp575/app.bsky.feed.post/3mkbyipxwms2h,"open.substack.com/pub/arielles...
E-cigarettes pose a small fraction of the harm of cigarettes and are highly effective for helping people stop smoking, whether if used as a pre-planned “medical treatment” for smoking cessation (Cochrane review) or naturalistically as an alternative consumer product",fitzroy777.bsky.social,3,2,0,2026-04-25 10:26:53.668000,consumer product review,2026-06-02 18:36:17.769499,bluesky
527,bafyreicllfkohv2l4puvq3tux2eub62rh7dup7mapjhyekuj5vk5szsv5m,at://did:plc:pwx66kjw3xc4bbfhrbgyo2wn/app.bsky.feed.post/3mjfvmklf6s2k,"Look, if you describe consumer electronics in a review as 'magical', 'sublime', or tell me that using this product will result in me being ""in better shape than you were"" before I used it, I am not taking you seriously.

Au contraire, I want to give you a swirly and stuff you in a locker.",birb.mom,7,2,1,2026-04-14 06:20:48.334000,consumer product review,2026-06-02 18:36:17.769499,bluesky
528,bafyreiewlyipzxsbs3sthnhljikjkqzkys7gt2cqh3kg3qqt5betdw7lra,at://did:plc:zt7ptq77ddigwegzqg3t5s7m/app.bsky.feed.post/3mj67vv753c2t,based on a personal experience,smokecritter.bsky.social,2,0,1,2026-04-11 05:03:40.969000,consumer product review,2026-06-02 18:36:17.769499,bluesky
529,bafyreicdgtv5khxpbp3hv4qukbyf343dybeuitqcv6alfpcjmcaa4h2iiy,at://did:plc:n2ubaawbmhzouzzsyitcffd5/app.bsky.feed.post/3mj62dboav22p,"As a retired person, I am not in need of employment. As a possible consumer, I am in need of a product that I can review, test drive and consider purchasing. 🤔🤷🏼‍♂️",gsekse.bsky.social,0,0,1,2026-04-11 03:23:47.805000,consumer product review,2026-06-02 18:36:17.769499,bluesky
530,bafyreia7mu6rlxhywb7yxvpkjcmw5gmwz5rozdjogrsqfcmtkcowv64z44,at://did:plc:wzao5kim64t6a2oxh3tv5sjm/app.bsky.feed.post/3mijous7wyc2n,"I use The Verge for tech product reviews for sure but looking for a more generalized consumer product test/review aggregator. I guess I can get a subscription to Consumer Reports like my grandma had, I'm almost 40 so it makes sense lmao",okayguy.cool,3,0,1,2026-04-03 01:05:35.918000,consumer product review,2026-06-02 18:36:17.769499,bluesky
531,bafyreihv47zls4w2im3js6brzg5ddinnpketdqnwvkp4yblrbcx2jifisa,at://did:plc:6xljc3ndovzfq64cy4yxrogg/app.bsky.feed.post/3mh7eyvnguc2x,"I've been encouraged to bring this series back, so let's roast poor survey choices with the return of #SurveyDesignLesson time!

Look, *I* know this is piped text, so I understand this is likely the backend product name. But the average consumer is going to have no idea what is going on.",kohizeri.bsky.social,4,1,1,2026-03-17 05:17:07.293000,consumer product review,2026-06-02 18:36:17.769499,bluesky
532,bafyreihisd2te427lkak5jadrgsg2dxpwrp6fdukhqfo42die76xtfny6i,at://did:plc:wnhlwfb44kfyi4gb6yc2tvbz/app.bsky.feed.post/3mgc3whmdps2y,🔃 {𝗮𝙅𝙎𝘿} My notes about the article… ⤵,ajsdecepida.bsky.social,0,0,1,2026-03-05 13:47:26.847000,consumer product review,2026-06-02 18:36:17.769499,bluesky
534,bafyreia37b2vuecppynnekdeirj7o5btfjm7mpu6ncizgvplhfmz4rseea,at://did:plc:xs2bla5dvv4dsfbesfdcxy4o/app.bsky.feed.post/3mf3v7amnf222,"Know that the employer can terminate for social media posts.

I’ll wield what voice I can. Without regard for how such could negatively reflect upon a non-human entity corporation/business.

This isn’t a negative consumer review of service or product upon YELP or similar web page.",dougiefreshoh.bsky.social,0,0,0,2026-02-18 09:05:57.773000,consumer product review,2026-06-02 18:36:17.769499,bluesky
